created_at,entry_id,field1,field2,field3,field4,field5,field6
2025-11-19T15:51:01+00:00,576,3451,100,16.744943,74.275109,19-11-2025 21:21:00,1
2025-11-19T15:51:19+00:00,577,3253,100,16.744947,74.275119,19-11-2025 21:21:18,1
2025-11-19T15:51:35+00:00,578,3189,100,16.744952,74.275126,19-11-2025 21:21:34,1
2025-11-19T15:51:52+00:00,579,3152,100,16.744950,74.275131,19-11-2025 21:21:51,1
2025-11-19T15:52:09+00:00,580,3098,100,16.744964,74.275143,19-11-2025 21:22:08,1
2025-11-19T15:52:26+00:00,581,3010,100,16.744968,74.275151,19-11-2025 21:22:25,1
2025-11-19T15:52:45+00:00,582,2915,100,16.744968,74.275143,19-11-2025 21:22:41,1
2025-11-19T15:53:02+00:00,583,2905,100,16.744973,74.275137,19-11-2025 21:23:01,1
2025-11-19T15:53:18+00:00,584,2893,100,16.744958,74.275132,19-11-2025 21:23:17,1
2025-11-19T15:53:35+00:00,585,2829,100,16.744954,74.275100,19-11-2025 21:23:34,1
2025-11-19T15:53:52+00:00,586,2757,100,16.744955,74.275099,19-11-2025 21:23:51,1
2025-11-19T15:54:08+00:00,587,559,3,16.744965,74.275109,19-11-2025 21:24:07,1
2025-11-19T15:54:25+00:00,588,1005,33,16.744978,74.275134,19-11-2025 21:24:24,1
2025-11-19T15:54:42+00:00,589,881,25,16.744987,74.275130,19-11-2025 21:24:40,1
2025-11-19T15:54:59+00:00,590,955,30,16.744973,74.275108,19-11-2025 21:24:58,1
2025-11-19T15:55:16+00:00,591,1046,36,16.744964,74.275108,19-11-2025 21:25:15,1
2025-11-19T15:55:33+00:00,592,1151,43,16.744952,74.275108,19-11-2025 21:25:32,1
2025-11-19T15:55:50+00:00,593,272,0,16.744973,74.275151,19-11-2025 21:25:49,0
2025-11-19T15:56:06+00:00,594,1822,88,16.744967,74.275148,19-11-2025 21:26:06,1
2025-11-19T15:56:23+00:00,595,1184,45,16.744967,74.275155,19-11-2025 21:26:22,1
2025-11-19T15:56:40+00:00,596,1289,52,16.744966,74.275185,19-11-2025 21:26:39,1
2025-11-19T15:56:57+00:00,597,1567,71,16.744971,74.275181,19-11-2025 21:26:56,1
2025-11-19T15:57:14+00:00,598,1938,95,16.744982,74.275126,19-11-2025 21:27:13,1
2025-11-19T15:57:31+00:00,599,2371,100,16.744976,74.275066,19-11-2025 21:27:30,1
2025-11-19T15:57:48+00:00,600,2640,100,16.744983,74.275051,19-11-2025 21:27:46,1
2025-11-19T15:58:05+00:00,601,2759,100,16.744992,74.275026,19-11-2025 21:28:03,1
2025-11-19T15:58:21+00:00,602,465,0,16.745004,74.275023,19-11-2025 21:28:20,0
2025-11-19T15:58:38+00:00,603,271,0,16.745008,74.275058,19-11-2025 21:28:37,0
2025-11-19T15:59:25+00:00,604,253,0,16.745001,74.275078,19-11-2025 21:29:23,0
2025-11-19T15:59:41+00:00,605,250,0,16.744983,74.275077,19-11-2025 21:29:40,0
2025-11-19T15:59:58+00:00,606,997,33,16.744989,74.275087,19-11-2025 21:29:57,1
2025-11-19T16:00:15+00:00,607,1035,35,16.744990,74.275093,19-11-2025 21:30:13,1
2025-11-19T16:00:33+00:00,608,1270,51,16.744985,74.275102,19-11-2025 21:30:31,1
2025-11-19T16:00:49+00:00,609,1365,57,16.745049,74.275172,19-11-2025 21:30:49,1
2025-11-19T16:01:06+00:00,610,1095,39,16.745032,74.275183,19-11-2025 21:31:05,1
2025-11-19T16:01:23+00:00,611,245,0,16.744962,74.275130,19-11-2025 21:31:23,0
2025-11-19T16:01:41+00:00,612,1215,47,16.744979,74.275179,19-11-2025 21:31:39,1
2025-11-19T16:02:17+00:00,613,245,0,16.744919,74.275155,19-11-2025 21:32:16,0
2025-11-19T16:02:33+00:00,614,349,0,16.744907,74.275145,19-11-2025 21:32:33,0
2025-11-19T16:02:53+00:00,615,368,0,16.744908,74.275111,19-11-2025 21:32:52,0
2025-11-19T16:03:09+00:00,616,350,0,16.744890,74.275121,19-11-2025 21:33:09,0
2025-11-19T16:03:26+00:00,617,818,21,16.744906,74.275101,19-11-2025 21:33:26,1
2025-11-19T16:03:43+00:00,618,336,0,16.744928,74.275054,19-11-2025 21:33:42,0
2025-11-19T16:04:00+00:00,619,1339,55,16.744946,74.275008,19-11-2025 21:33:59,1
2025-11-19T16:04:17+00:00,620,880,25,16.744948,74.274986,19-11-2025 21:34:16,1
2025-11-19T16:04:34+00:00,621,987,32,16.744984,74.274989,19-11-2025 21:34:33,1
2025-11-19T16:04:51+00:00,622,1182,45,16.744998,74.275002,19-11-2025 21:34:50,1
2025-11-19T16:05:08+00:00,623,1471,64,16.744990,74.275026,19-11-2025 21:35:06,1
2025-11-19T16:05:24+00:00,624,1856,90,16.744991,74.275052,19-11-2025 21:35:23,1
2025-11-19T16:05:41+00:00,625,2187,100,16.744984,74.275060,19-11-2025 21:35:40,1
2025-11-19T16:05:58+00:00,626,2365,100,16.744970,74.275075,19-11-2025 21:35:57,1
2025-11-19T16:06:15+00:00,627,2445,100,16.744970,74.275096,19-11-2025 21:36:14,1
2025-11-19T16:06:31+00:00,628,2378,100,16.744969,74.275100,19-11-2025 21:36:31,1
2025-11-19T16:06:48+00:00,629,2370,100,16.744970,74.275105,19-11-2025 21:36:47,1
2025-11-19T16:07:06+00:00,630,2375,100,16.744970,74.275103,19-11-2025 21:37:05,1
2025-11-19T16:07:23+00:00,631,2347,100,16.744944,74.275119,19-11-2025 21:37:22,1
2025-11-19T16:07:39+00:00,632,2319,100,16.744930,74.275101,19-11-2025 21:37:39,1
2025-11-19T16:07:56+00:00,633,2236,100,16.744930,74.275111,19-11-2025 21:37:55,1
2025-11-19T16:08:12+00:00,634,1924,94,16.744936,74.275136,19-11-2025 21:38:11,1
2025-11-19T16:08:29+00:00,635,1680,78,16.744951,74.275113,19-11-2025 21:38:28,1
2025-11-19T16:08:46+00:00,636,1431,62,16.744960,74.275067,19-11-2025 21:38:45,1
2025-11-19T16:09:02+00:00,637,1286,52,16.744962,74.275081,19-11-2025 21:39:01,1
2025-11-19T16:09:19+00:00,638,1156,43,16.744941,74.275074,19-11-2025 21:39:18,1
2025-11-19T16:09:36+00:00,639,1085,39,16.744937,74.275130,19-11-2025 21:39:35,1
2025-11-19T16:09:52+00:00,640,1023,34,16.744954,74.275176,19-11-2025 21:39:52,1
2025-11-19T16:10:09+00:00,641,993,32,16.744975,74.275215,19-11-2025 21:40:08,1
2025-11-19T16:10:26+00:00,642,946,29,16.744968,74.275179,19-11-2025 21:40:25,1
2025-11-19T16:10:43+00:00,643,941,29,16.744967,74.275154,19-11-2025 21:40:41,1
2025-11-19T16:10:59+00:00,644,912,27,16.744977,74.275140,19-11-2025 21:40:58,1
2025-11-19T16:11:16+00:00,645,898,26,16.744975,74.275153,19-11-2025 21:41:15,1
2025-11-19T16:11:32+00:00,646,885,25,16.744976,74.275145,19-11-2025 21:41:31,1
2025-11-19T16:11:50+00:00,647,881,25,16.744994,74.275162,19-11-2025 21:41:48,1
2025-11-19T16:12:06+00:00,648,854,23,16.745008,74.275154,19-11-2025 21:42:05,1
2025-11-19T16:12:23+00:00,649,845,23,16.744992,74.275147,19-11-2025 21:42:22,1
2025-11-19T16:12:40+00:00,650,832,22,16.744968,74.275133,19-11-2025 21:42:39,1
2025-11-19T16:12:57+00:00,651,813,20,16.744978,74.275140,19-11-2025 21:42:55,1
2025-11-19T16:13:14+00:00,652,1264,50,16.744973,74.275133,19-11-2025 21:43:12,1
2025-11-19T16:13:30+00:00,653,905,27,16.744961,74.275102,19-11-2025 21:43:29,1
2025-11-19T16:13:47+00:00,654,957,30,16.744962,74.275091,19-11-2025 21:43:46,1
2025-11-19T16:14:04+00:00,655,1037,35,16.744965,74.275092,19-11-2025 21:44:02,1
2025-11-19T16:14:21+00:00,656,1115,41,16.744973,74.275092,19-11-2025 21:44:19,1
2025-11-19T16:14:38+00:00,657,1168,44,16.744973,74.275088,19-11-2025 21:44:37,1
2025-11-19T16:14:54+00:00,658,1136,42,16.744973,74.275070,19-11-2025 21:44:54,1
2025-11-19T16:15:11+00:00,659,1261,50,16.744978,74.275071,19-11-2025 21:45:10,1
2025-11-19T16:15:28+00:00,660,1215,47,16.744974,74.275090,19-11-2025 21:45:27,1
2025-11-19T16:15:45+00:00,661,1249,49,16.744969,74.275095,19-11-2025 21:45:43,1
2025-11-19T16:16:01+00:00,662,1197,46,16.744966,74.275094,19-11-2025 21:46:00,1
2025-11-19T16:16:18+00:00,663,1065,37,16.744964,74.275080,19-11-2025 21:46:16,1
2025-11-19T16:16:35+00:00,664,971,31,16.744961,74.275068,19-11-2025 21:46:33,1
2025-11-19T16:16:52+00:00,665,923,28,16.744957,74.275085,19-11-2025 21:46:51,1
2025-11-19T16:17:08+00:00,666,875,25,16.744954,74.275112,19-11-2025 21:47:07,1
2025-11-19T16:17:25+00:00,667,848,23,16.744942,74.275109,19-11-2025 21:47:24,1
2025-11-19T16:17:42+00:00,668,818,21,16.744943,74.275100,19-11-2025 21:47:41,1
2025-11-19T16:17:58+00:00,669,785,19,16.744960,74.275112,19-11-2025 21:47:58,1
2025-11-19T16:18:15+00:00,670,774,18,16.744967,74.275115,19-11-2025 21:48:14,1
2025-11-19T16:18:32+00:00,671,779,18,16.744960,74.275108,19-11-2025 21:48:31,1
2025-11-19T16:18:48+00:00,672,752,16,16.744942,74.275083,19-11-2025 21:48:47,1
2025-11-19T16:19:05+00:00,673,746,16,16.744934,74.275074,19-11-2025 21:49:04,1
2025-11-19T16:19:22+00:00,674,758,17,16.744942,74.275084,19-11-2025 21:49:21,1
2025-11-19T16:19:38+00:00,675,737,15,16.744926,74.275054,19-11-2025 21:49:37,1
2025-11-19T16:19:55+00:00,676,722,14,16.744913,74.275042,19-11-2025 21:49:54,1
2025-11-19T16:20:12+00:00,677,721,14,16.744910,74.275042,19-11-2025 21:50:11,1
2025-11-19T16:20:29+00:00,678,711,14,16.744915,74.275065,19-11-2025 21:50:27,1
2025-11-19T16:20:46+00:00,679,720,14,16.744933,74.275082,19-11-2025 21:50:45,1
2025-11-19T16:21:03+00:00,680,704,13,16.744941,74.275075,19-11-2025 21:51:01,1
2025-11-19T16:21:19+00:00,681,704,13,16.744940,74.275077,19-11-2025 21:51:18,1
2025-11-19T16:21:36+00:00,682,707,13,16.744939,74.275098,19-11-2025 21:51:35,1
2025-11-19T16:21:53+00:00,683,705,13,16.744945,74.275149,19-11-2025 21:51:52,1
2025-11-19T16:22:10+00:00,684,706,13,16.744940,74.275113,19-11-2025 21:52:09,1
2025-11-19T16:22:26+00:00,685,713,14,16.744948,74.275096,19-11-2025 21:52:25,1
2025-11-19T16:22:44+00:00,686,702,13,16.744943,74.275076,19-11-2025 21:52:43,1
2025-11-19T16:23:01+00:00,687,709,13,16.744953,74.275070,19-11-2025 21:53:00,1
2025-11-19T16:23:17+00:00,688,690,12,16.744971,74.275075,19-11-2025 21:53:17,1
2025-11-19T16:23:34+00:00,689,704,13,16.744985,74.275108,19-11-2025 21:53:33,1
2025-11-19T16:23:51+00:00,690,706,13,16.744980,74.275125,19-11-2025 21:53:50,1
2025-11-19T16:24:07+00:00,691,694,12,16.744951,74.275130,19-11-2025 21:54:07,1
2025-11-19T16:24:24+00:00,692,695,13,16.744930,74.275141,19-11-2025 21:54:23,1
2025-11-19T16:24:41+00:00,693,699,13,16.744919,74.275115,19-11-2025 21:54:40,1
2025-11-19T16:24:58+00:00,694,341,0,16.744908,74.275107,19-11-2025 21:54:57,0
2025-11-19T16:25:15+00:00,695,1562,70,16.744921,74.275088,19-11-2025 21:55:13,1
2025-11-19T16:25:32+00:00,696,1005,33,16.744941,74.275070,19-11-2025 21:55:30,1
2025-11-19T16:25:49+00:00,697,1080,38,16.744951,74.275091,19-11-2025 21:55:47,1
2025-11-19T16:26:20+00:00,698,1665,77,0.000000,0.000000,19-11-2025 21:56:17,1
2025-11-19T16:26:37+00:00,699,2223,100,16.744957,74.275119,19-11-2025 21:56:36,1
2025-11-19T16:26:53+00:00,700,2672,100,16.744960,74.275126,19-11-2025 21:56:53,1
2025-11-19T16:27:10+00:00,701,2934,100,16.744960,74.275128,19-11-2025 21:57:09,1
2025-11-19T16:27:27+00:00,702,3047,100,16.744947,74.275125,19-11-2025 21:57:26,1
2025-11-19T16:27:44+00:00,703,3055,100,16.744930,74.275120,19-11-2025 21:57:43,1
2025-11-19T16:28:15+00:00,704,2489,100,16.744923,74.275122,19-11-2025 21:58:14,1
2025-11-19T16:28:32+00:00,705,2302,100,16.744921,74.275110,19-11-2025 21:58:30,1
2025-11-19T16:28:49+00:00,706,2157,100,16.744917,74.275103,19-11-2025 21:58:47,1
2025-11-19T16:29:05+00:00,707,2071,100,16.744921,74.275100,19-11-2025 21:59:04,1
2025-11-19T16:29:22+00:00,708,2033,100,16.744920,74.275116,19-11-2025 21:59:21,1
2025-11-19T16:29:39+00:00,709,1947,96,16.744914,74.275114,19-11-2025 21:59:37,1
2025-11-19T16:29:55+00:00,710,1903,93,16.744922,74.275086,19-11-2025 21:59:54,1
2025-11-19T16:30:12+00:00,711,1841,89,16.744931,74.275064,19-11-2025 22:00:10,1
2025-11-19T16:30:28+00:00,712,1776,85,16.744923,74.275089,19-11-2025 22:00:26,1
2025-11-19T16:30:45+00:00,713,1729,81,16.744923,74.275087,19-11-2025 22:00:44,1
2025-11-19T16:31:02+00:00,714,1675,78,16.744924,74.275080,19-11-2025 22:01:01,1
2025-11-19T16:31:18+00:00,715,1685,79,16.744925,74.275102,19-11-2025 22:01:18,1
2025-11-19T16:31:35+00:00,716,1569,71,16.744921,74.275139,19-11-2025 22:01:34,1
2025-11-19T16:31:52+00:00,717,1502,66,16.744902,74.275086,19-11-2025 22:01:51,1
2025-11-19T16:32:09+00:00,718,1413,60,16.744898,74.275069,19-11-2025 22:02:08,1
2025-11-19T16:32:25+00:00,719,1353,56,16.744888,74.275072,19-11-2025 22:02:24,1
2025-11-19T16:32:43+00:00,720,1291,52,16.744891,74.275090,19-11-2025 22:02:42,1
2025-11-19T16:32:59+00:00,721,1232,48,16.744902,74.275092,19-11-2025 22:02:58,1
2025-11-19T16:33:16+00:00,722,1175,45,16.744910,74.275130,19-11-2025 22:03:15,1
2025-11-19T16:33:32+00:00,723,1126,41,16.744916,74.275108,19-11-2025 22:03:31,1
2025-11-19T16:33:48+00:00,724,1102,40,16.744927,74.275085,19-11-2025 22:03:47,1
2025-11-19T16:34:05+00:00,725,1051,36,16.744926,74.275107,19-11-2025 22:04:04,1
2025-11-19T16:34:22+00:00,726,1012,34,16.744928,74.275109,19-11-2025 22:04:21,1
2025-11-19T16:34:38+00:00,727,970,31,16.744929,74.275093,19-11-2025 22:04:37,1
2025-11-19T16:34:55+00:00,728,954,30,16.744922,74.275054,19-11-2025 22:04:53,1
2025-11-19T16:35:12+00:00,729,927,28,16.744922,74.275064,19-11-2025 22:05:10,1
2025-11-19T16:35:28+00:00,730,898,26,16.744930,74.275065,19-11-2025 22:05:27,1
2025-11-19T16:35:45+00:00,731,886,25,16.744928,74.275078,19-11-2025 22:05:43,1
2025-11-19T16:36:02+00:00,732,885,25,16.744935,74.275049,19-11-2025 22:06:01,1
